"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"SpaceX","Greenhouse","NDE Inspector (Starship)","Starship NDE - Production","","Starbase, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8565363002?gh_jid=8565363002","gov_customer","dod"
"SpaceX","Greenhouse","NDE Inspector (Starship)","Starship COPV Engineering","","Westminster, MD","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8483539002?gh_jid=8483539002","gov_customer","dod"
"SpaceX","Greenhouse","NDE Inspector (Starship) - Digital Radiography ","Starship NDE - Production","","Starbase, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8628661002?gh_jid=8628661002","gov_customer","dod"
"SpaceX","Greenhouse","NDE Inspector (Starship) - Phased Array","Starship NDE - Production","","Starbase, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8628664002?gh_jid=8628664002","gov_customer","dod"
"SpaceX","Greenhouse","NDE Inspector Trainee (Starship) - Temporary","Starship NDE - Production","","Starbase, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8731136002?gh_jid=8731136002","gov_customer","dod"
"SpaceX","Greenhouse","NDE Level II Inspector, Certified Welding Inspector (Starship Mechanisms) - 1st Shift","Starship Mechanisms Technicians","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8594822002?gh_jid=8594822002","gov_customer","dod"
"SpaceX","Greenhouse","NDE Level II Inspector - Multiple Shifts","NonDestructive Evaluation - Operations","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8748892002?gh_jid=8748892002","gov_customer","dod"
"SpaceX","Greenhouse","NDE Level II Inspector (Starship Mechanisms)","Starship Mechanisms Technicians","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8594811002?gh_jid=8594811002","gov_customer","dod"
"SpaceX","Greenhouse","NDE Level II Inspector (Starship Mechanisms) - Split Shift","Starship Mechanisms Technicians","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8594825002?gh_jid=8594825002","gov_customer","dod"
"SpaceX","Greenhouse","New Graduate Engineer, Electrical (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8483305002?gh_jid=8483305002","cleared","active clearance"
"SpaceX","Greenhouse","New Graduate Engineer, Manufacturing (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8752547002?gh_jid=8752547002","cleared","top secret"
"SpaceX","Greenhouse","New Graduate Engineer, Mechanical (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8493166002?gh_jid=8493166002","cleared","top secret"
"SpaceX","Greenhouse","New Graduate Engineer, Software","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8493079002?gh_jid=8493079002","cleared","active clearance"
"SpaceX","Greenhouse","Optical Engineer (Starfall)","Falcon and Dragon Avionics & Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8748856002?gh_jid=8748856002","cleared","active clearance"
"SpaceX","Greenhouse","Optical Engineer (Starshield) ","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8696622002?gh_jid=8696622002","cleared","active clearance"
"SpaceX","Greenhouse","OT Systems Engineer, Mission Systems","Information Technology - Business","","Cape Canaveral, FL","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8679947002?gh_jid=8679947002","gov_customer","dod"
"SpaceX","Greenhouse","PCB Designer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8676063002?gh_jid=8676063002","cleared","ts/sci"
"SpaceX","Greenhouse","PCB Reliability Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8569054002?gh_jid=8569054002","cleared","active clearance"
"SpaceX","Greenhouse","Physical Security Hardware Specialist","Security - Memphis","","Memphis, TN","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8743978002?gh_jid=8743978002","gov_customer","department of defense"
"SpaceX","Greenhouse","Physical Security Hardware Specialist","Security - Hawthorne","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8691749002?gh_jid=8691749002","gov_customer","department of defense"
"SpaceX","Greenhouse","Physical Security Hardware Specialist ","Security - Vandenberg","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8643901002?gh_jid=8643901002","gov_customer","department of defense"
"SpaceX","Greenhouse","Physical Security Specialist","Security - Corporate","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8621439002?gh_jid=8621439002","cleared","security clearance"
"SpaceX","Greenhouse","Principal AI Engineer, Special Programs","Starshield AI Engineering","","Palo Alto, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8572113002?gh_jid=8572113002","cleared","top secret"
"SpaceX","Greenhouse","Principal AI Engineer, Special Programs","Starshield AI Engineering","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8572114002?gh_jid=8572114002","cleared","top secret"
"SpaceX","Greenhouse","Principal ASIC Design Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8493125002?gh_jid=8493125002","cleared","ts-sci"
"SpaceX","Greenhouse","Principal Optical Engineer (Starfall)","Falcon and Dragon Avionics & Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8748880002?gh_jid=8748880002","cleared","active clearance"
"SpaceX","Greenhouse","Principal RF Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8558471002?gh_jid=8558471002","cleared","top secret"
"SpaceX","Greenhouse","Principal RFIC Engineer (Starshield Silicon)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8717631002?gh_jid=8717631002","cleared","active clearance"
"SpaceX","Greenhouse","Principal RF Software Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8650021002?gh_jid=8650021002","cleared","top secret"
"SpaceX","Greenhouse","Process Engineer (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8657637002?gh_jid=8657637002","cleared","top secret"
"SpaceX","Greenhouse","Quality Inspector (Starshield)","Starlink - Supply Chain Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8674498002?gh_jid=8674498002","gov_customer","national security"
"SpaceX","Greenhouse","Reliability Engineer, Satellite Systems (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8652841002?gh_jid=8652841002","cleared","ts/sci"
"SpaceX","Greenhouse","RF Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8676060002?gh_jid=8676060002","cleared","top secret"
"SpaceX","Greenhouse","RFIC Engineer (Starshield Silicon) ","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8545923002?gh_jid=8545923002","cleared","active clearance"
"SpaceX","Greenhouse","RFIC Layout Designer (Starshield Silicon)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8633381002?gh_jid=8633381002","cleared","active clearance"
"SpaceX","Greenhouse","RF Software Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8517637002?gh_jid=8517637002","cleared","ts/sci"
"SpaceX","Greenhouse","Satellite Policy Associate (Starlink Regulatory Affairs)","Starlink Regulatory","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8691084002?gh_jid=8691084002","gov_customer","federal agencies"
"SpaceX","Greenhouse","Security Concierge ","Security - Redmond","","Bellevue, WA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8753238002?gh_jid=8753238002","cleared","security clearance"
"SpaceX","Greenhouse","Security Concierge ","Security - Bastrop","","Austin, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8635665002?gh_jid=8635665002","cleared","security clearance"
"SpaceX","Greenhouse","Security Officer 3","Security - Hawthorne","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8600093002?gh_jid=8600093002","cleared","security clearance"
"SpaceX","Greenhouse","Security Officer 3","Security - Cape","","Cape Canaveral, FL","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8600107002?gh_jid=8600107002","cleared","security clearance"
"SpaceX","Greenhouse","Security Officer 3","Security - Vandenberg","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8600112002?gh_jid=8600112002","cleared","ts/sci"
"SpaceX","Greenhouse","Security Officer 3","Security - Bastrop","","Bastrop, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8600048002?gh_jid=8600048002","cleared","security clearance"
"SpaceX","Greenhouse","Security Officer 3","Security - Bastrop","","Austin, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8684152002?gh_jid=8684152002","cleared","security clearance"
"SpaceX","Greenhouse","Security Officer 3","Security - McGregor","","McGregor, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8733698002?gh_jid=8733698002","cleared","security clearance"
"SpaceX","Greenhouse","Security Officer 3","Security - Starbase","","Starbase, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8600089002?gh_jid=8600089002","cleared","security clearance"
"SpaceX","Greenhouse","Security Officer 3 ","Security - Palo Alto","","Palo Alto, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8649254002?gh_jid=8649254002","cleared","security clearance"
"SpaceX","Greenhouse","Security Officer 3  ","Security - Memphis","","Memphis, TN","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8635128002?gh_jid=8635128002","cleared","security clearance"
"SpaceX","Greenhouse","Security Operator 3","Security - Bastrop","","Austin, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8604881002?gh_jid=8604881002","cleared","security clearance"
"SpaceX","Greenhouse","Security Operator 3","Security - Redmond","","Bellevue, WA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8649800002?gh_jid=8649800002","cleared","security clearance"
"SpaceX","Greenhouse","Security Operator 3","Security - Memphis","","Memphis, TN","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8743990002?gh_jid=8743990002","cleared","security clearance"
"SpaceX","Greenhouse","Security Software Engineer (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8738670002?gh_jid=8738670002","cleared","top secret"
"SpaceX","Greenhouse","Security Software Engineer (Starshield)","Starshield Software Engineering","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8738708002?gh_jid=8738708002","cleared","top secret"
"SpaceX","Greenhouse","Security Software Engineer - Top Secret Clearance","Special Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8564158002?gh_jid=8564158002","cleared","top secret"
"SpaceX","Greenhouse","Security UAS Specialist","Security - Memphis","","Memphis, TN","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8756754002?gh_jid=8756754002","gov_customer","department of defense"
"SpaceX","Greenhouse","Site Reliability Engineer, GNC","Falcon and Dragon Avionics & Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8527730002?gh_jid=8527730002","cleared","top secret"
"SpaceX","Greenhouse","Site Reliability Engineer, Kubernetes Platform (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8597455002?gh_jid=8597455002","cleared","top secret"
"SpaceX","Greenhouse","Site Reliability Engineer, Kubernetes Platform (Starshield)","Starshield Software Engineering","","Redmond, WA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8597472002?gh_jid=8597472002","cleared","top secret"
"SpaceX","Greenhouse","Site Reliability Engineer - Top Secret Clearance","Special Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8362795002?gh_jid=8362795002","cleared","top secret"
"SpaceX","Greenhouse","Site Reliability Engineer (Top Secret Clearance)","Information Technology - Corporate","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8601223002?gh_jid=8601223002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Collision Avoidance (Starshield)","Starshield Hardware Development","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8749208002?gh_jid=8749208002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Components (Starshield)","Components Test - Starshield","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8625617002?gh_jid=8625617002","cleared","active clearance"
"SpaceX","Greenhouse","Software Engineer, Components Test (Starshield)","Components Test - Starshield","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8625615002?gh_jid=8625615002","cleared","active clearance"
"SpaceX","Greenhouse","Software Engineer, Data - Top Secret Clearance (Starlink)","Starlink Network Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8640537002?gh_jid=8640537002","cleared","ts/sci"
"SpaceX","Greenhouse","Software Engineer, Embedded Software (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8436708002?gh_jid=8436708002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Flight Software C++ (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8593183002?gh_jid=8593183002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Hardware Test & Automation (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8574243002?gh_jid=8574243002","cleared","top-secret"
"SpaceX","Greenhouse","Software Engineer, High Performance Computing","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8621463002?gh_jid=8621463002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, HITL - Top Secret Clearance","Special Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8749210002?gh_jid=8749210002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Product Development (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8621621002?gh_jid=8621621002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Product Development (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8436728002?gh_jid=8436728002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Satellite Systems (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8621508002?gh_jid=8621508002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer - Simulation & Flight Systems","Special Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8735368002?gh_jid=8735368002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer (Special Projects) - Top Secret Clearance","Falcon and Dragon Avionics & Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8568970002?gh_jid=8568970002","cleared","ts/sci"
"SpaceX","Greenhouse","Software Engineer (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8605075002?gh_jid=8605075002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer (Starshield)","Starshield Software Engineering","","Redmond, WA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8501199002?gh_jid=8501199002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer (Starshield) - Top Secret Clearance","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8621649002?gh_jid=8621649002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Telemetry - Top Secret Clearance (Starlink)","Starlink Network Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8656274002?gh_jid=8656274002","cleared","ts/sci"
"SpaceX","Greenhouse","Software Engineer, Tracking (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8749199002?gh_jid=8749199002","cleared","top secret"
"SpaceX","Greenhouse","Software Engineer, Vehicle Operations (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8609228002?gh_jid=8609228002","cleared","top secret"
"SpaceX","Greenhouse","Sourcing Manager, PCB/PCBA (Starshield)","Starshield - Supply Chain","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8719852002?gh_jid=8719852002","gov_customer","national security"
"SpaceX","Greenhouse","Sourcing Specialist, PCB/PCBA (Starshield)","Starshield - Supply Chain","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8758375002?gh_jid=8758375002","gov_customer","national security"
"SpaceX","Greenhouse","Spaceport Integration Manager ","Launch Spaceport Integration","","Cape Canaveral, FL","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8641926002?gh_jid=8641926002","cleared","top secret"
"SpaceX","Greenhouse","Sr. AI Engineer, Platform Infrastructure, Special Programs","Starshield AI Engineering","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8557262002?gh_jid=8557262002","cleared","top secret"
"SpaceX","Greenhouse","Sr. AI Engineer, Platform Infrastructure, Special Programs","Starshield AI Engineering","","Palo Alto, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8557126002?gh_jid=8557126002","cleared","top secret"
"SpaceX","Greenhouse","Sr. AI Engineer, Special Programs","Starshield AI Engineering","","Palo Alto, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8557060002?gh_jid=8557060002","cleared","top secret"
"SpaceX","Greenhouse","Sr. AI Engineer, Special Programs","Starshield AI Engineering","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8557268002?gh_jid=8557268002","cleared","top secret"
"SpaceX","Greenhouse","Sr. AI Engineer, Special Programs - Top Secret Clearance","Starshield AI Engineering","","Palo Alto, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8557093002?gh_jid=8557093002","cleared","top secret"
"SpaceX","Greenhouse","Sr. AI Engineer, Special Programs - Top Secret Clearance","Starshield AI Engineering","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8557272002?gh_jid=8557272002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Antenna Engineer (Starship)","Starship Electronics","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8533743002?gh_jid=8533743002","cleared","active clearance"
"SpaceX","Greenhouse","Sr. ASIC Design Engineer (Starshield) ","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8492998002?gh_jid=8492998002","cleared","ts-sci"
"SpaceX","Greenhouse","Sr. Avionics Test Engineer (Starshield)","Components Test - Starshield","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8594333002?gh_jid=8594333002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Classified Cyber Assurance Analyst","Government Security Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8594632002?gh_jid=8594632002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Design Criteria Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8614287002?gh_jid=8614287002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Electrical Design Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8517504002?gh_jid=8517504002","cleared","ts/sci"
"SpaceX","Greenhouse","Sr. Government Affairs Manager","Global Business & Government Affairs","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8536770002?gh_jid=8536770002","gov_customer","federal government"
"SpaceX","Greenhouse","Sr. Government Program Development Manager (Government Compute/ Intelligence Community)","Global Business & Government Affairs","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8647025002?gh_jid=8647025002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Hardware Reliability Engineer, Electrical (Starshield)  ","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8625580002?gh_jid=8625580002","cleared","top secret"
"SpaceX","Greenhouse","Sr. High Performance Computing (HPC) Systems Engineer","Falcon and Dragon Avionics & Software Engineering","","Starbase, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8627595002?gh_jid=8627595002","cleared","ts/sci"
"SpaceX","Greenhouse","Sr. High Performance Computing (HPC) Systems Engineer","Falcon and Dragon Avionics & Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8627593002?gh_jid=8627593002","cleared","ts/sci"
"SpaceX","Greenhouse","Sr. IT Systems Administrator (Top Secret Clearance)","Information Technology - Corporate","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8601161002?gh_jid=8601161002","cleared","ts/sci"
"SpaceX","Greenhouse","Sr. Manager, Security","Security - Memphis","","Memphis, TN","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8694471002?gh_jid=8694471002","cleared","ts/sci"
"SpaceX","Greenhouse","Sr. Manager, Security Hardware","Security - Corporate","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8657639002?gh_jid=8657639002","cleared","ts/sci"
"SpaceX","Greenhouse","Sr. Mechanical Design Engineer (Starfall)","Starfall Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8735057002?gh_jid=8735057002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Mechanical Engineer, Flight Termination System (Starship)","Components Test - Starship","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8604752002?gh_jid=8604752002","cleared","obtain atf explosives clearance"
"SpaceX","Greenhouse","Sr. Mechanical Integration & Test Engineer (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8546120002?gh_jid=8546120002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Network Engineer (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8609666002?gh_jid=8609666002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Network Engineer (Starshield)","Starshield Software Engineering","","Redmond, WA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8609670002?gh_jid=8609670002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Optical Engineer (Starfall)","Falcon & Dragon Hardware Supply Chain","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8748858002?gh_jid=8748858002","cleared","active clearance"
"SpaceX","Greenhouse","Sr. PCB Designer","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8450147002?gh_jid=8450147002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Physical Security Hardware Specialist","Security - Palo Alto","","Palo Alto, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8694862002?gh_jid=8694862002","gov_customer","department of defense"
"SpaceX","Greenhouse","Sr. RF Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8521153002?gh_jid=8521153002","cleared","top secret"
"SpaceX","Greenhouse","Sr. RFIC Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8567083002?gh_jid=8567083002","cleared","active clearance"
"SpaceX","Greenhouse","Sr. RFIC Layout Designer (Starshield Silicon)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8633426002?gh_jid=8633426002","cleared","active clearance"
"SpaceX","Greenhouse","Sr. RF Software Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8573920002?gh_jid=8573920002","cleared","ts/sci"
"SpaceX","Greenhouse","Sr. Satellite Policy Associate (Starlink Regulatory Affairs)","Starlink Regulatory","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8750691002?gh_jid=8750691002","gov_customer","federal agencies"
"SpaceX","Greenhouse","Sr. Security Software Enginer (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8738721002?gh_jid=8738721002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Security Software Enginer (Starshield)","Starshield Software Engineering","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8738736002?gh_jid=8738736002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Site Reliability Engineer (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8597497002?gh_jid=8597497002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Site Reliability Engineer (Starshield)","Starshield Software Engineering","","Redmond, WA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8597536002?gh_jid=8597536002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Site Reliability Engineer (Starshield)","Starshield Software Engineering","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8597547002?gh_jid=8597547002","cleared","top secret"
"SpaceX","Greenhouse","Sr. Site Reliability Engineer - Top Secret Clearance (Starlink)   ","Starlink Network Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8640515002?gh_jid=8640515002","cleared","ts/sci"
