"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"BAE Systems","BrassRing","Fabrication Supervisor","Manufacturing & Maintenance","","Jacksonville, FL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302325","prime",""
"BAE Systems","BrassRing","Project Engineer I - Electrical Harness","Project & Program Management","","Westminster, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299066","prime",""
"BAE Systems","BrassRing","Operations Program Manager - Manufacturing","Manufacturing & Maintenance","","Maple Grove, MN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299706","prime",""
"BAE Systems","BrassRing","Principal FP&A Analyst","Finance & Accounting","","Jacksonville, FL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=298391","prime",""
"BAE Systems","BrassRing","Engineer Senior Principal II – Ground and Application Software","Engineering & Technology","","Aurora, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301510","prime",""
"BAE Systems","BrassRing","Manufacturing Technician","Manufacturing & Maintenance","","Phoenix, AZ","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302412","prime",""
"BAE Systems","BrassRing","Principal Systems Engineer for Capital Projects","Engineering & Technology","","Kingsport, TN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299754","prime",""
"BAE Systems","BrassRing","Manager III - Systems Engineering","Engineering & Technology","","Broomfield, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301525","prime",""
"BAE Systems","BrassRing","Shipfitter - Submarine Program","Manufacturing & Maintenance","","Jacksonville, FL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299843","prime",""
"BAE Systems","BrassRing","Engineer Principal – Space Vehicle Avionics - $12K Sign On Bonus","Engineering & Technology","","Boulder, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301426","prime",""
