Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
HII,successfactors,DECK ELECTRICIAN EXPERIENCED,Operations,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-DECK-ELECTRICIAN-EXPERIENCED-Virg/1422890700/
HII,successfactors,PROJECT MANAGEMENT ANALYST 3,Project Management,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-PROJECT-MANAGEMENT-ANALYST-3-Virg/1422914700/
HII,successfactors,PROD PLNG AND SCHEDULER 1,Planning,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-PROD-PLNG-AND-SCHEDULER-1-Virg/1423191700/
HII,successfactors,ENGINEERING TECHNICIAN 4,Engineering,,"Norfolk, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Norfolk-ENGINEERING-TECHNICIAN-4-Virg/1422924200/
HII,successfactors,RCT INSTRUCTOR 3,Nuclear/Radiological,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-RCT-INSTRUCTOR-3-Virg/1423068600/
HII,successfactors,FOREMAN / OUTSIDE MACHINIST,Manufacturing,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-FOREMAN-OUTSIDE-MACHINIST-Sout/1422872900/
HII,successfactors,FOREMAN / SHEET METAL,Manufacturing,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-FOREMAN-SHEET-METAL-Sout/1422873600/
HII,successfactors,INSULATOR EXPERIENCED,Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-INSULATOR-EXPERIENCED-Virg/1422885600/
HII,successfactors,MARINE PAINTER EXPERIENCED,Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-MARINE-PAINTER-EXPERIENCED-Virg/1422881300/
HII,successfactors,ENGINEER TEST OPERATIONS 1,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-TEST-OPERATIONS-1-Virg/1422918300/
HII,successfactors,ENGINEERING TECHNICIAN 4,Engineering,,"Hampton, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Hampton-ENGINEERING-TECHNICIAN-4-Virg/1422909600/
HII,successfactors,WELDING LABORATORY TECHNICIAN 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-WELDING-LABORATORY-TECHNICIAN-4-Virg/1422910800/
HII,successfactors,SHEET METAL WORKER-EXPERIENCED (2 OR MORE YEARS OF EXPERIENCE ),Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-SHEET-METAL-WORKER-EXPERIENCED-%282-OR-MORE-YEARS-OF-EXPERIENCE-%29-Virg/1422884600/
HII,successfactors,CORPORATE FINANCIAL ANALYST 3,Business Management/Finance,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-CORPORATE-FINANCIAL-ANALYST-3-Virg/1423058500/
HII,successfactors,SHEET METAL WORKER ENTRY LEVEL,Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-SHEET-METAL-WORKER-ENTRY-LEVEL-Virg/1422888100/
HII,successfactors,DECK ELECTRICIAN (CERTIFICATION REQUIRED),Operations,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-DECK-ELECTRICIAN-%28CERTIFICATION-REQUIRED%29-Virg/1422888700/
HII,successfactors,SHEET METAL WORKER TRAINEE - 2 WEEK UNPAID PROGRAM,Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-SHEET-METAL-WORKER-TRAINEE-2-WEEK-UNPAID-PROGRAM-Virg/1422889400/
